Index	Name
ShorthandKeyShift	sft
ShorthandKeyControl	ctl
ShorthandKeyPause	pse
ShorthandKeyCapsLock	clk
ShorthandKeySpace	spc
ShorthandKeyPageUp	pup
ShorthandKeyPageDown	pdn
ShorthandKeyHome	hme
ShorthandKeyPrintScreen	psn
ShorthandKeyInsert	ins
ShorthandKeyDelete	del
ShorthandKeyHelp	hel
ShorthandKeyNumPad0	np0
ShorthandKeyNumPad1	np1
ShorthandKeyNumPad2	np2
ShorthandKeyNumPad3	np3
ShorthandKeyNumPad4	np4
ShorthandKeyNumPad5	np5
ShorthandKeyNumPad6	np6
ShorthandKeyNumPad7	np7
ShorthandKeyNumPad8	np8
ShorthandKeyNumPad9	np9
ShorthandKeyNumPad*	np*
ShorthandKeyNumPad+	np+
ShorthandKeyNumPad-	np-
ShorthandKeyNumPad.	np.
ShorthandKeyNumPad/	np/
ShorthandKeyScroll	slk
KeyMacOption	オプション
KeyMacCommand	コマンド
KeyMacNumPad=	数字パッド＝
ShorthandKeyMacOption	Opt
ShorthandKeyMacCommand	Cmd
ShorthandKeyMacNumPad=	NP=
CfgFunction	機能
CfgPrimaryKey	キー／ボタン1
CfgSecondaryKey	キー／ボタン2
CfgCharacter	キャラクター能力画面
CfgInventory	所持品画面
CfgParty	パーティー画面
CfgMessageLog	メッセージログ
CfgQuestLog	クエストログ
CfgChat	チャット
CfgAutoMap	オートマップ ON／OFF
CfgAutoMapCenter	オートマップを自分中心に
CfgMiniMap	マイクロマップ
CfgHelp	ヘルプ画面
CfgSkillTree	スキルツリー
CfgSkillPick	スキル・スピードバー
CfgSkill1	スキル1
CfgSkill2	スキル2
CfgSkill3	スキル3
CfgSkill4	スキル4
CfgSkill5	スキル5
CfgSkill6	スキル6
CfgSkill7	スキル7
CfgSkill8	スキル8
Cfgskillup	前のスキルを選択する
Cfgskilldown	次のスキルを選択する
CfgBeltShow	ベルトを開く
CfgBelt1	ベルト１を使う
CfgBelt2	ベルト2を使う
CfgBelt3	ベルト3を使う
CfgBelt4	ベルト4を使う
CfgBelt5	ベルト5を使う
CfgBelt6	ベルト6を使う
CfgBelt7	ベルト7を使う
CfgBelt8	ベルト8を使う
CfgBelt9	ベルト9を使う
CfgBelt10	ベルト10を使う
CfgBelt11	ベルト11を使う
CfgBelt12	ベルト12を使う
CfgSay0	「加勢を！」と言う
CfgSay1	「こっちへ！」と言う
CfgSay2	「あげよう。」と言う
CfgSay3	「どうも。」と言う
CfgSay4	「失礼。」と言う
CfgSay5	「じゃ。」と言う
CfgSay6	「死ね！」と言う
CfgRun	走る
CfgRunLock	走る／歩くを切り換える
CfgStandStill	その場に立つ
CfgShowItems	地面のアイテム名を表示
CfgClearScreen	クリアスクリーン
CfgSnapshot	スクリーンショット
CfgDefault	デフォルト
CfgAccept	決定
CfgCancel	キャンセル
strNoKeysAssigned	操作キーの設定は変更されていません。
KeysAssigned	割当てキー
CantAssignMB	これはマウスボタンに割当てられない
CantAssignMW	これはマウスの動きに割当てられない
CantAssignKey	このキーには割当てられない
CfgClearKey	クリアキー
Cfgcleartextmsg	メッセージを消す
CfgTogglePortraits	味方の肖像画を表示／消す
CfgAutoMapFade	オートマップを薄くする
CfgAutoMapNames	オートマップの名前表示
CfgAutoMapParty	オートマップのパーティ表示
strlvlup	新たなステイタス
strnewskl	新たなスキル
warpsheader	ワープ
nowarps	ワープなし
waypointsheader	目的地を選べ
nowaypoints	他に起動している中継点はない
max	MAX
MAX	MAX
colorcode	yc
space	 
dash	-
colon	:
newline	\n
pipe	|
slash	/
percent	%
plus	+
to	 
srostertitle	プレイヤー
dwell	休止
larva	幼虫
Barbarian	バーバリアン
Paladin	パラディン
Necromancer	ネクロマンサー
Sorceress	ソーサレス
Amazon	アマゾン
druidstr 	ドルイド
assassinstr	アサシン
Nest	巣
NoParty	パーティーなし
ItsMyParty	パーティー＃
Upgrade	吹き込む
upgraderestrict	マジックアイテム、ソケットアイテム、レアアイテム、ユニークアイテム、セットアイテムは不可。宝石や投げ武器も不可。
Use	宝石を使う
NPCIdentify1	アイテムを鑑定
NPCIdentify2	アイテムを鑑定：
strCannotDoThisToUnknown	未鑑定のアイテムを修理することはできない。
Body Looted	略奪された死体
Party1	が、自分の屍から物を取ることを汝に許すと言っている
Party2	が、自分の屍から物を取ることを汝に許すと言っている
Party3	が、汝に敵意を示している
Party4	は、もはや敵意を抱いていない
Party5	が、協力して悪に対抗しようと誘っている
Party6	は、パーティ参加の誘いをキャンセルした
Party7	は、汝のパーティに加わった
Party8	汝の協力者は、
Party9	 は、汝のパーティを去った
strDropGoldHowMuch	ゴールドをいくら落とす？
strDropGoldInfo	ゴールドを落とす
strMsgLog	メッセージログ
strBSArmor	防具
strBSWeapons	武器
strBSMagic	魔法
strBSMisc	その他
strTrade	取引
strTradeAccept	取引を受け入れる
strTradeAgreeTo	取引を開始する
strWaitingForOtherPlayer	相手の返事を待っている
strTradeBusy	は忙しい
strTradeTooFull	汝らの一人は物を持ちすぎている
strTradeGoldHowMuch	ゴールドをいくら提示するか？
strTradeTimeout	そのプレイヤーと取引するには少し待たねばならない。
SysmsgPlayer1	 : 
strBankGoldDeposit	ゴールドをいくら預けるか？
strBankGoldWithdraw	ゴールドをいくら引き出すか？
GoldMax	最大ゴールド：%d
StrUI0	ゴーレム
StrUI1	スケルトン
StrUI2	メイジ
StrUI3	リバイブ
StrUI4	ワルキューレ
strchrlvl	レベル
strchrexp	経験値
strchrnxtlvl	次のレベル
strchrstr	筋力
strchrskm	ダメージ
strchrdex	敏捷性
strchratr	%s\n攻撃値
strchrdef	防御
strchrrat	%s\n値
strchrvit	バイタリティ
strchrstm	スタミナ  
strchrlif	ライフ  
strchreng	エネルギー
strchrman	マナ   
strchrfir	火炎耐性
strchrcol	冷気耐性
strchrlit	稲妻耐性
strchrpos	毒物耐性
strchrstat	
strchrrema	残りポイント
WeaponDescMace	メイス級
WeaponDescAxe	アックス級
WeaponDescSword	ソード級
WeaponDescDagger	ダガー級
WeaponDescThrownPotion	投げ装備
WeaponDescJavelin	ジャベリン級
WeaponDescSpear	スピア級
WeaponDescBow	ボウ級
WeaponDescStaff	スタッフ級
WeaponDescPoleArm	ポールアーム級
WeaponDescCrossBow	クロスボウ級
WeaponAttackFastest	最速の攻撃スピード
WeaponAttackVeryFast	非常に速い攻撃スピード
WeaponAttackFast	速い攻撃スピード
WeaponAttackNormal	標準の攻撃スピード
WeaponAttackSlow	おそい攻撃スピード
WeaponAttackVerySlow	非常におそい攻撃スピード
WeaponAttackSlowest	最もおそい攻撃スピード
strNecromanerOnly	（ネクロマンサーのみ）
strPaladinOnly	（パラディンのみ）
strSorceressOnly	（ソーサレスのみ）
strMaceSpecialDamage	ダメージを、アンデッドに与える
strGoldLabel	ゴールド
strParty1	あなたのパーティーに加わるよう
strParty2	このプレイヤーを誘う
strParty3	このプレイヤーの
strParty4	パーティーに加わる
strParty5	このプレイヤーへの
strParty6	誘いをキャンセルする
strParty7	クリックすれば
strParty8	このプレイヤーと敵対
strParty9	クリックすれば
strParty10	このプレイヤーと中立に
strParty11	クリックすればこのプレイヤーに
strParty12	あなたの死体から物を取ることを許す
strParty13	クリックすればこのプレイヤーに
strParty14	あなたの死体から物を取ることを禁止する
strParty15	クリックすればこのプレイヤーに
strParty16	あなたの話を聞くことを許す
strParty17	クリックすればこのプレイヤーに
strParty18	あなたの話を聞くことをやめさせる
strParty19	クリックすればこのプレイヤーの話を無視
strParty22	クリックすればこのプレイヤーへの無視を解除
strParty24	パーティーから抜ける
strParty25	町の中でなければならない
StrParty26	敵対するには、両プレイヤーとも
StrParty27	レベル９以上でなければならない
strGoldWithdraw	引き出す
strGoldDrop	ゴールドを落とす
strGoldDeposit	預ける
strGoldTrade	提示する
strGoldInStash	収納箱の金：
strGoldTradepup	ゴールドを提示する
strUiMenu1	キャンセル
strUiMenu2	取引に合意
strUiBank	取引に合意
strUnknownTomb	真の墓所は隠されている
strTradeOtherBox	は、この箱にアイテムを入れている
strTradeBox	汝は自分の箱にアイテムを入れている
strFree	、無料であげよう
act1	第１章
act2	第２章
act3	第３章
act4	第４章
level	レベル
lowercasecancel	キャンセル
close	閉じる
strClose	閉じる
Lightning Spell	稲妻の呪文
Fire Spell	火炎の呪文
Cold Spell	冷気の呪文
Yourparty	あなたのパーティ
Inparty	同一パーティ
Invite	招待
Accept	承諾
Leave	去る
Partyclose	閉める
partycharama	アマゾン
partycharsor	ソーサレス
partycharbar	バーバリアン
partycharnec	ネクロマンサー
partycharpal	パラディン
charavghit	平均ヒット率
charmonster	レベル %dの敵に対し： %d%%
charmontohit1	レベル %dの敵の
charmontohit2	あなたへの平均ヒット率：%d%%
panelexp	経験： %u / %u
panelstamina	スタミナ： %u / %u
panelhealth	ライフ: %u / %u
panelmana	マナ: %u / %u
panelmini	ミニパネルを開く
panelcmini	ミニパネルを閉じる
minipanelchar	キャラクター
minipanelinv	所持品
minipaneltree	スキルツリー
minipanelparty	パーティ画面
minipanelautomap	オートマップ
minipanelmessage	メッセージログ
minipanelquest	クエストログ
minipanelmenubtn	ゲームメニュー(Esc)
minipanelHelp	ヘルプ
minipanelspecial	 (%s)
RunOn	走る
RunOff	歩く
automapgame	ゲーム：
automappw	パスワード：
automapdif	難易度：%s
scrollbooktext	数量: %d
skilldesc1	レベル
skilldesc2	パーセント
skilldesc3	必要レベル：
skilldesc4	数量
strpanel1	キャラ情報
strpanel2	クエスト
strpanel3	未使用
strpanel4	所持品
strpanel5	メニュー
strpanel6	オートマップ
strpanel7	未使用
strpanel8	スキルツリー
stashfull	汝の収納箱は一杯だ
Strhelp1	ディアブロIIヘルプ
StrHelp2	<%s>を押しながら移動すれば走る
StrHelp3	<%s>を押しつづければ落ちているアイテム名を表示
StrHelp4	<%s>を押し続ければその場に立って攻撃
StrHelp5	<%s>を押せば、オートマップのオン・オフを切り換え
StrHelp6	<Esc>を押せばゲームメニューを開く
StrHelp7	<Enter>を押せばチャットモードに入る
StrHelp8	 F1からF8に、よく使うスキルを割り振れる
StrHelp8a	<%s>を押せば、この画面を開閉
StrHelp9	ライフ・オーブ
StrHelp10	左マウスボタンで
StrHelp11	実行するスキル
StrHelp12	（クリックして選択できる）
StrHelp13	右マウスボタンで
StrHelp14	走る／歩くを
StrHelp14a	切り換える
StrHelp15	スタミナバー
StrHelp16	経験値
StrHelp16a	バー
StrHelp17	ミニパネル
StrHelp18	（キャラクター能力、
StrHelp19	所持品その他の
StrHelp20	画面を開く）
StrHelp21	ベルト
StrHelp22	マナ・オーブ
strSklTree	
StrSklTreea	スキル群 1
StrSklTreeb	スキル群 2
StrSklTreec	スキル群 3
StrSklTree1	スキル
StrSklTree2	選択
StrSklTree3	残り
StrSklTree4	スキル
StrSklTree5	呪文
StrSklTree6	ジャベリンと
StrSklTree7	スピアの
StrSklTree8	パッシブと
StrSklTree9	魔術の
StrSklTree10	弓と
StrSklTree11	クロスボウの
StrSklTree12	防御の
StrSklTree13	オーラ
StrSklTree14	攻撃の
StrSklTree15	戦闘の
StrSklTree16	召喚
StrSklTree17	毒物と
StrSklTree18	骨の
StrSklTree19	呪い
StrSklTree20	雄叫び
StrSklTree21	戦闘の
StrSklTree22	極意
StrSklTree23	冷気
StrSklTree24	稲妻
StrSklTree25	火炎
StrSkill0	
StrSkill1	次のレベル
StrSkill2	現在のスキル レベル：
StrSkill3	消費マナ：
StrSkill4	ダメージ：
StrSkill5	火炎ダメージ：
StrSkill6	冷気ダメージ：
StrSkill7	稲妻ダメージ：
StrSkill8	毒ダメージ：
StrSkill9	本の矢
StrSkill10	攻撃値：
StrSkill11	ヒット
StrSkill12	-
StrSkill13	冷気効果時間：
StrSkill14	毒汚染時間：
StrSkill15	秒
StrSkill16	秒
StrSkill17	最初のレベル
StrSkill18	半径：
StrSkill19	スクエア
StrSkill20	持続時間：
StrSkill21	防御値：
StrSkill22	攻撃値：
StrSkill23	パーセント
StrSkill24	パーセントの確率
StrSkill25	敵の防御値：
StrSkill26	ヤード
StrSkill27	個の球電を放射
StrSkill28	本の歯を発射
StrSkill29	凍結時間：
StrSkill30	攻撃値ボーナス：
StrSkill31	防御値ボーナス：
StrSkill32	火炎ダメージ：
StrSkill33	ダメージ：敵の現在のライフの：
StrSkill34	（1秒あたり）
StrSkill35	持続する火炎ダメージ
StrSkill36	ヤード
StrSkill37	受けるダメージ：
StrSkill38	敵のダメージ：
StrSkill39	魔法ダメージ：
StrSkill40	吸収
StrSkill41	ダメージ
StrSkill42	ライフ：
StrSkill43	遠隔攻撃ダメージ強化
StrSkill44	体のスケルトン
StrSkill43	体のスケルトンメイジ
StrSkill44	体のスケルトンメイジ
StrSkill45	ゴーレム レベル：
StrSkill46	パーセント（死体のライフの）
StrSkill47	のダメージを自ら受ける
StrSkill48	スタン時間：
StrSkill49	パーセントのシールド力
StrSkill50	回復：
StrSkill51	火災耐性：
StrSkill52	冷気耐性：
StrSkill53	稲妻耐性：
StrSkill54	全耐性：
StrSkill55	パーセントのダメージを返す
StrSkill56	射程：
StrSkill57	敵の攻撃値：
StrSkill58	逃走距離：
StrSkill59	持続時間：
StrSkill60	修正
StrSkill61	3ヒット
StrSkill62	凍結持続時間：
StrSkill63	持続時間
StrSkill64	毒ダメージ
StrSkill65	武器耐久力消耗：+
StrSkill66	標的が殺到：
StrSkill67	敵の射弾速度：- 
StrSkill68	平均
StrSkill69	スタミナ回復率：
StrSkill70	速度：
StrSkill71	最大スタミナ：
StrSkill72	
StrSkill73	個のチャージド・ボルトを放つ
StrSkill74	持続時間：- 
StrSkill75	自然魔法ダメージ：
StrSkill76	行動を中断されない確率
StrSkill77	敵の行動スピード：- 
StrSkill78	狙い続ける
StrSkill79	パーセント（与えたダメージの）
StrSkill80	奪ったダメージの
StrSkill81	パーセントを術者のライフに変える
StrSkill82	火炎の持続時間：
StrSkill83	火炎の爆発ダメージ：
StrSkill84	ライトニングボルトのダメージ：
StrSkill85	呪い持続時間が低下：
StrSkill86	攻撃目標：
StrSkill87	標的
StrSkill88	マナ回復率：
StrSkill89	移動速度：
StrSkill90	耐性：
StrSkill91	ホーリーボルトのダメージ：
StrSkill92	マナを、よろめくごとに
StrSkill94	体のスケルトン
StrSkill95	スケルトン
StrSkill96	メイジ：
StrSkill97	モンスター
StrSkill98	最大耐性：- 
StrSkill99	改宗確率：
StrSkill100	最大ライフ：+ 
StrSkill101	最大マナ：+ 
StrSkill102	最大スタミナ：+ 
StrSkill103	パーセント（火炎ダメージの）
StrSkill104	体のモンスター
StrSkill105	体のモンスター
StrSkill106	攻撃速度：
StrSkill107	ライフ/マナの回復：
StrSkill108	ポイント
StrSkill109	吸収成功確率：
StrSkill110	ブロック成功率：
StrSkill111	（ヤードあたり）
StrSkill112	棘ダメージ
StrSkill113	ヒュドラの火炎ダメージ：
StrSkill114	総合自然ダメージ耐性：
StrSkill115	施術に必要な最小マナ：
StrSkill116	最大レベル
StrSkill117	（アイテム）
StrSkill118	このスキルは、アイテムの機能で獲得
StrSkill119	このスキルはまだ習得していない。
skillname0	攻撃
skillsd0	通常攻撃
skillld0	通常攻撃
skillan0	攻撃
skillname1	キック
skillsd1	キック目標
skillld1	キック目標
skillan1	キック目標
skillname2	投げる
skillsd2	装備したアイテムを投げる
skillld2	装備したアイテムを投げる
skillan2	投げる
skillname3	召喚解除
skillsd3	召喚した怪物を解放する
skillld3	指定した怪物を破棄
skillan3	召喚解除
skillname4	左手投げ
skillsd4	左手のアイテムを投げる
skillld4	左手のアイテムを投げる
skillan4	左投げ
skillname5	左手振り
skillsd5	左手の武器を振る
skillld5	左手の武器を振る
skillan5	左振り
skillname6	マジック・アロー
skillsd6	魔法の矢を作る
skillld6	追加ダメージを与える\n魔法の矢またはボルトを作り
skillan6	マジック・アロー
skillname7	ファイア・アロー
skillsd7	魔法で矢に炎を帯びさせる
skillld7	常にヒット\n炎を帯びさせる\n矢かボルトに魔法をかけ
skillan7	ファイア・アロー
skillname8	インナー・サイト
skillsd8	近くのモンスターを照らし、弱くする
skillld8	ヒットしやすくする\n自分と味方の攻撃を\n付近の敵を照らして
skillan8	インナー・サイト
skillname9	クリティカル・ストライク
skillsd9	パッシブ - 倍のダメージを与える可能性が生まれる
skillld9	パッシブ - 倍のダメージを与える可能性が生まれる
skillan9	クリティカルストライク
skillname10	ジャブ
skillsd10	突き刺す武器で連続攻撃
skillld10	素早い突きを何度も繰り出す\nジャベリンまたはスピア級の武器を使って
skillan10	ジャブ
skillname11	コールド・アロー
skillsd11	矢に冷気魔法をかけ、敵の動きを鈍らせる
skillld11	常にヒット\n冷気の矢のダメージは通常の半分\n冷気ダメージを与え動きを鈍らせる\n矢やボルトに魔法をかけ
skillan11	コールド・アロー
skillname12	マルチプル・ショット
skillsd12	複数の矢を放つ
skillld12	魔法で何本にもする\n1本の矢またはボルトを
skillan12	Ｍ・ショット
skillname13	ドッジ
skillsd13	パッシブ - 近接攻撃をよける
skillld13	回避する可能性が生まれる\n敵の近接攻撃を\nパッシブ - 移動していない時に
skillan13	ドッジ
skillname14	パワー・ストライク
skillsd14	稲妻ダメージを追加
skillld14	稲妻ダメージを追加\nジャベリン級とスピア級の攻撃に
skillan14	パワーストライク
skillname15	ポイズンジャベリン
skillsd15	毒ダメージを追加
skillld15	毒の煙をたなびかせる\nジャベリンに魔法をかけ
skillan15	ポイズンジャベリン
skillname16	エクスプローディング・アロー
skillsd16	矢に魔法をかけて爆発させる
skillld16	常にヒット\n爆発させ、付近の敵にダメージを与える\n矢やボルトに魔法をかけて命中時に
skillan16	 Ex・アロー
skillname17	スロー・ミサイル
skillsd17	敵の遠隔攻撃をおそくする
skillld17	付近の敵を照らし、敵の遠隔攻撃の射弾をおそくする
skillan17	スロー・ミサイル
skillname18	アボイド
skillsd18	パッシブ - 射弾を避ける
skillld18	敵の遠隔攻撃を回避する可能性が生まれる\nパッシブ - 移動していない時
skillan18	アボイド
skillname19	インペイル
skillsd19	ダメージが増すが武器が傷む
skillld19	攻撃ダメージが増すが武器の損傷が大きい
skillan19	インペイル
skillname20	ライトニング・ボルト
skillsd20	投げたジャベリンを雷に変える
skillld20	魔法で、投げたジャベリンを雷に変える
skillan20	ライトニングボルト
skillname21	アイス・アロー
skillsd21	矢に魔法をかけて敵を凍らせる
skillld21	常にヒット\n敵を凍結させる\n矢やボルトに魔法をかけ
skillan21	アイス・アロー
skillname22	ガイデッド・アロー
skillsd22	矢に魔法をかけて敵を追わせる
skillld22	常にヒット\n探させたりする\n敵を追跡させたり\n矢やボルトに魔法をかけ
skillan22	ガイデッドアロー
skillname23	ペネトレイト
skillsd23	パッシブ - 遠隔攻撃の攻撃値が上昇
skillld23	パッシブ - 遠隔攻撃の攻撃値が上昇
skillan23	ペネトレイト
skillname24	チャージド・ストライク
skillsd24	突き刺す武器に、稲妻ダメージを付加
skillld24	命中時に稲妻ダメージを起こす\nジャベリン級やスピア級の武器を帯電させ
skillan24	Ｃ・ストライク
skillname25	プラーグ・ジャベリン
skillsd25	ジャベリンに魔法をかけ、毒を散布させる
skillld25	命中時に毒の煙を発生させる\nジャベリンに毒ダメージを追加し
skillan25	プラーグ・Ｊ
skillname26	ストレイフ
skillsd26	矢に魔法をかけ、複数の目標を攻撃する
skillld26	複数の敵を攻撃\n1本の矢を魔法で分割し
skillan26	ストレイフ
skillname27	イモレイション・アロー
skillsd27	矢が爆裂し、地面を燃やす
skillld27	常にヒット\n着弾時には燃え上がる\n強い火炎ダメージを追加し\n矢やボルトに魔法をかけて
skillan27	イモレイションＡ
skillname28	デコイ
skillsd28	自分の偽物を作る
skillld28	敵の攻撃を分散させる\n自分の偽物を作り
skillan28	おとり
skillname29	イベイド
skillsd29	パッシブ - 移動時に回避
skillld29	よける可能性が生まれる\n敵の近接／遠隔攻撃を\nパッシブ - 移動中に
skillan29	イベイド
skillname30	フェンド
skillsd30	隣接するすべての目標を攻撃
skillld30	隣接するすべての目標を短時間で攻撃
skillan30	フェンド
skillname31	フリージング・アロー
skillsd31	矢に魔法をかけて複数のモンスターを凍らせる
skillld31	常にヒット\n複数のモンスターを凍らせる\n矢やボルトに魔法をかけ
skillan31	フリージングＡ
skillname32	ワルキューレ
skillsd32	神の使いの女戦士を召喚する
skillld32	神の使いの女戦士を召喚する
skillan32	ワルキューレ
skillname33	ピアース
skillsd33	パッシブ - 射弾が複数の敵を貫通
skillld33	進む可能性が生まれる\nパッシブ - 射弾が複数の敵を貫いて
skillan33	ピアース
skillname34	ライトニングストライク
